100947,PMI MACEDONIA (PACK 4) (24UND),"10,42"
100948,PMI LIMON (PACK 4) (24UND),"9,82"
100949,PMI PLATANO (PACK 4) (24UND),"10,42"
100950,QUESO CURADO ARAYA,"11,06"
100951,PMI NATURAL SIN AZUCAR (PACK 4) (24UND),"10,43"
100953,SARAVILLO SEMI VACA-CABRA 550GR 15,"8,91"
100954,SARAVILLO CABRA 525 GR 15 - 24,"12,54"
100955,SARAVILLO CURADO VACA/CABRA 550 GR 15,"8,88"
100957,SIN LACTOSA SEMI HOSTELERIA (6)-11597,"9,41"
100958,SIN LACTOSA 0%  (6)-11227,"9,41"
100960,YOGUR SARAVILLO,"0,90"
1009611,LECHE CONDENSADA HOST. 600GR.-25200,"3,37"
1009614,NATA COCINA 0.5L ASTURIANA (12UD)-12013,"20,45"
1009616,MANTEQUILLA BARQ. 250G. ASTU (108UD)-13234,"28,26"
1009617,MANTEQUILLA PASTILLA 125G. ASTURIANA (24UN),"28,32"
1009618,NATA PRESIDENT BRIC 1L 35% (6),"22,59"
1009619,LETONA SIN LACTOSA 1 L. (6),"11,31"
1009622,BEBIDA AVENA HOSTELERIA 1L. (6U)-16249,"10,09"
1009623,BEBIDA DE SOJA HOSTELERIA 1L. (6U)-16248,"9,42"
1009624,BEBIDA ALMENDRAS HOSTELERIA 1L (6)-16258,"11,02"
1009625,BEBIDA DE ARROZ 1 L. (6)-16253,"9,20"
1009626,"ENTERA ASTURIANA 1,5 L. (6)","10,68"
1009628,LA LEVANTINA SOJA BARISTA 1L.,"8,51"
1009629,LECHE UHT 1L. DESNAT. ASTURIANA (11242),"0,00"
1009631,LECHE EN POLVO ASTURIANA 800gr-15107,"9,92"
1009633,L. UHT 1L. 0.0% MG ASTURIANA-11479,"5,57"
1009634,CACAOLAT PET 275 CL. (24),"55,51"
1009635,MAESTRA ASTURIANA 1.5 L. HOST. (11123),"13,73"
1009636,NATA MONTAR 1L. 38% MG (12011),"27,95"
1009637,CACAOLAT VASO 200 (10),"12,82"
100978,"SIN LACTOSA HOSTELERIA 1,5 L. (4)-11119","8,31"
1227,GOURMET BAR,"0,76"
1354,DORITOS CHILLI BAR,"0,76"
1596,CAC TOS 050,"0,91"
200101,CACAH. YUMBO SAL O SIN 2.5 KG-03004,"9,75"
200104,EURO PIPA PELADA (12) 100 GR,"9,04"
200111,TORREZNO BOLSA KG.-20057,"11,95"
200112,TORREZNO 50GR (12) - 11786,"12,80"
200113,AVELLANA 35 GR (12)-11452,"8,96"
200114,ALM LARGUETA SIN SAL 38 GR (12) - 11455,"8,96"
200116,PISTACHO 35  GR (12)-11443,"8,96"
200124,ALMENDRA COMUN CRUDA KG-01021,"14,59"
200127,PASAS SULTANAS KG.-10021,"5,49"
200128,NUEZ MONDADA 900 GR.-10015,"12,74"
200132,COCTEL EXTRA 60 GR. (12)-11407,"8,96"
200133,PIPA PELADA (8) CAJA EXP.-11444,"5,33"
200136,MISTER CORN SUPER RACION (18),"18,79"
200138,PIPONAZO S/R (14),"15,23"
200145,MANZANILLA GRANEL- 1301,"8,19"
200146,MAIZ FRITO 100 GR 8 UD-11758,"5,97"
200147,NUEZ MONDADA 12 UD 35 GRS. - 11448,"8,96"
200151,CACAHUETE FRITO 110 GR (8)-11767,"5,97"
200152,COCTEL ENSALADA KG.-06048,"7,49"
200153,TORREZNO BBCOA 50 G. (12) - 11785,"13,60"
200201,VASO TUBO PLASTICO 300cc (10),"0,90"
200203,CREMA MANOS Y UÑAS,"3,41"
200211,ZUMO COFRUTOS NARANJA 200 CC (24),"6,91"
200302,COTO CRIANZA RIOJA,"5,15"
200304,MUGA CRIANZA 3/4 D.O. RIOJA 2020,"15,03"
200305,RAMON BILBAO CZA. 2021 RIOJA,"6,84"
200306,VIÑA ALBERDI CZA. 75CL 2019 RIOJA,"14,13"
200308,BERONIA CRIANZA RIOJA 2021,"5,85"
200309,BERONIA RESERVA 2018 RIOJA,"11,14"
200310,BERONIA CRIANZA MAGNUM 2020,"11,54"
2003101,SEÑORIO LAZAN CZA.,"6,49"
2003102,VIORE MENCIA 2019 BIERZO,"4,71"
2003103,PUERTA VIEJA MAGNUM CZA. 2019 RIOJA,"14,92"
2003104,PROTOS ROBLE D.O RIBERA DUERO 2022,"5,96"
2003105,SOLERA 1847,"5,87"
2003106,DOMINIO FOURNIER CZA. 2019 RIB. DUERO,"14,85"
2003108,VERO MARIGUENA TTO. 2019 SOMONTANO,"4,07"
2003109,VERO MARIGUENA BCO. 2019 SOMONTANO,"4,07"
200311,MARQUES DE VITORIA CZA. 2022 RIOJA,"5,17"
2003110,VIORE MAGNUM VERDEJO 2023 D.O RUEDA,"10,25"
2003112,VERMUT EL BANDARRA,"7,67"
2003117,LA MIRANDA SECASTILLA ROSADO 2023 SOMON.,"7,71"
2003118,VERO CHARDONNAY FERM. BARRICA SOMONTANO 22,"9,77"
2003119,CROFT TWIST,"5,01"
200312,VIVANCO CZA. RIOJA 2019,"6,05"
2003120,ESTUCHE TRES MOSQUETEROS GONZALEZ BYASS,"31,13"
2003121,LUSCO ALBARIÑO 2023 RIAS BAIXAS,"11,00"
2003122,BERONIA ALEGRA ROSE 2018 RIOJA,"13,86"
2003123,DOMINIO FOURNIER RVA. 2019 RIB. DUERO,"27,81"
2003124,FINCA MONCLOA SYRAH 2019,"12,31"
2003126,TINTILLA DE ROTA DULCE 2016 500 ML.,"38,95"
2003129,MARQUES DE RISCAL RVA. 2020 RIOJA,"14,59"
2003130,DEHESA CANONIGOS CZA. 2021 RIB. DUERO,"14,49"
2003131,PIES NEGROS 2019 RIOJA,"7,50"
2003132,COTO MEDIO CZA. RIOJA,"3,80"
2003133,PESQUERA CZA. 2021 RIB. DUERO,"14,30"
2003134,EL VINCULO CRZA. 2016 RIB. DUERO,"6,95"
2003135,MOSCATEL CORONA DE ARAGON,"3,35"
2003136,VERMUT BLANCO LA COPA 750 ML.,"9,27"
2003138,"VIORE VERDEJO ""S/LIAS"" 2020 DO. RUEDA","8,32"
2003139,POW BLANCO MONCAYO 2022 D.O. BORJA,"5,85"
200314,ENATE CHARDONNAY 234 2022 SOMONTANO,"7,09"
2003140,POW TINTO MONCAYO 2021 D.O. BORJA,"6,20"
2003141,ENATE MERLOT-MERLOT 3/4,"17,16"
2003142,APEROL APERITIVO LITRO 11%,"8,76"
2003143,MANZANILLA SOLEAR,"4,14"
2003144,PALO CORTADO C.CONDE,"5,64"
2003145,BERONIA VIÑAS VIEJAS 2019 DO RIOJA,"11,14"
2003146,BERONIA GRACIANO 2017 DO RIOJA,"10,59"
2003147,ALONSO DEL YERRO 2017 DO RIB. DUERO,"15,72"
2003148,BALBAS BARRICA 5 MESES DO RIB. DUERO 2022,"6,91"
200315,ENATE CABER SAUVIG / MERLOT 2021 SOMON.,"5,62"
2003150,EL ANDEN DE LA ESTACION 2022,"8,99"
2003152,CAFE GRANO MEXICO HUATUSCO 250 GR - 455,"5,72"
2003156,FINCA RESALSO E/MORO 2023,"7,13"
2003157,MARTIN BERDUGO BARRICA 2019,"5,67"
2003159,PDM PRADOS FUSION 2021,"5,36"
200316,ENATE CRIANZA 2020 SOMONTANO,"7,28"
2003161,MARTIN BERDUGO TINTO 2020,"4,77"
2003162,PDM PRADOS GARNACHA 2020,"9,45"
2003165,REYES DE ARAGON RESERVA BRUT NATURE,"12,68"
2003166,DOMINIO DE BERZAL BLANCO 2021-D.O. RIOJA,"4,55"
2003168,DOMINIO DE BERZAL CRIANZA 2019-D.O. RIOJA,"6,59"
2003169,LAS LADERAS DE JOSE LUIS 2018- D.O. RIOJA,"26,00"
200317,ENATE RESERVA 3/4,"11,60"
2003172,VERO SAUVIGNON BLANC 2023,"6,64"
2003174,RIBERA ALACER TTO ROBLE 2021 DO DUERO,"6,63"
2003176,BERZAL 7 VARIETALES 2018 D.O.RIOJA,"11,25"
2003178,VERO VIOLETA  D.O. SOMONTANO 2021,"8,94"
2003179,DELICIA DE BACO 2019 D.O. RIOJA,"16,08"
200318,ENATE ROSADO 3/4 2021,"7,01"
2003180,SEÑORIO VILLARRICA CZA. 2019 - D.O.RIOJA,"6,58"
2003181,"DOMINIO BERZAL CZA. MAGNUM 1,5 L. 2019","0,00"
2003182,MARQUES DE CACERES TTO. CZA. 2019,"7,33"
2003184,CUNE CRIANZA D.O. RIOJA 2021,"5,65"
2003185,LAUS RESERVA,"5,97"
2003186,SAUTERNES LARIBOTHE 37 CL. 2020,"13,57"
2003187,SAUTERNES LARIBOTHE 75 CL. 2020,"24,38"
2003188,VIÑA TONDONIA 2011 ESTUCHE 5 BOT.,"331,20"
2003189,VIÑA TONDONIA 2011 ESTUCHE 3 BOT.,"93,73"
200319,SEÑORIO DE LAZAN RVA 2016,"7,60"
2003190,VIÑA TONDONIA RVA. 2011,"29,08"
2003191,ALBARIÑO MAR DE FRADES,"12,00"
2003192,MARQUES DE RISCAL XR RVA.,"17,33"
2003193,MARQUES DE RISCAL FINCA MONTICO VERDEJO 22,"10,75"
2003194,RAMON BILBAO ED.LIMITADA 2021,"9,24"
2003195,MAURO 2022 D.O. TORO,"26,39"
2003196,VILARNAU B.N. GRAN RVA 17 VINTAGE,"13,40"
2003197,LEONOR PALO CORTADO 12A 75CL.,"19,36"
2003198,NOE PEDRO XIMENEZ 750 CL.,"57,92"
2003199,VILARNAU B. NATURE REV.21ORG. G.S.,"7,66"
200320,ENATE 1/2 CABER SAUVIG / MERLOT 2021 SOMON.,"4,64"
2003200,VINO O LUAR DO SIL GODELLO,"8,84"
2003201,"REMELLURI RESERVA, 3/4 2016","21,16"
2003202,BERONIA 50 ANIV. RESERVA 2019,"12,21"
2003203,VIÑA REAL GRAN RESERVA 2016,"22,50"
2003204,BARON CHIREL 2017,"65,78"
2003205,M. SOMERA TTO. TEMPRA.(6)-CORCHO 23,"8,31"
2003206,"VERO CHARDONNAY MAGNUM 1,5 L. SOMONTANO 23","13,97"
2003207,BAG IN BOX COCHS 20L. JETA,"67,92"
2003208,EL NOVIO PERFECTO 2023,"3,95"
2003209,EL PERRO VERDE VERDEJO D.O. RUEDA 2023,"7,90"
200321,BERONIA EDICION LIMITADA 2020 RIOJA,"6,45"
2003212,FAGUS B. ARAGONESAS,"11,50"
2003213,PRIMA CZA. D.O. TORO 2021,"8,95"
2003215,MONCERBAL 2022 D.O. BIERZO,"130,00"
2003216,BALBAS CZA. DO RIB. DUERO 2021,"15,20"
2003217,LA VENDIMIA DE TABERNILLAS CZA. DO.RIOJA 2021,"3,99"
2003218,XIMENEZ-SPINOLA Single Barrell,"72,23"
2003219,LOPEZ CRISTOBAL Albillo DO.RIB. DUERO 2022,"12,22"
200322,VERO BLANCO 2024 SOMONTANO,"4,00"
2003220,TOKAY-OREMUS S.Mandolas 2021,"17,32"
2003221,40 VENDIMIAS VERDEJO 2023,"5,35"
2003223,PETALOS DEL BIERZO (A PALACIO) 2021,"13,75"
2003224,TAMARAL Selección RIB. DUERO 2022,"5,95"
2003225,BRUXON Tinto D.O. BORJA,"2,51"
2003226,AALTO 2022 D.O. RIB. DUERO,"37,59"
2003227,MACAN Clásico 21 D.O. RIOJA,"35,87"
2003228,ANCESTRAL Bod. BALBAS RIB. DUERO 2020,"31,70"
2003229,LAS PIZARRAS VIÑA ALARBA 2020 CALATAYUD,"8,45"
2003230,PAGOS DE ANGÜIX  RIB. DUERO 2020,"15,50"
2003231,CAMINS DEL PRIORAT 2022,"18,71"
2003233,AALTO F. de las Hontanillas DO.RIB DUERO 2022,"39,19"
2003235,PRELUDIO SEI SOLO D.O. RIB. DUERO 2021,"23,26"
2003236,P.S.I. (PINGUS) D.O. RIB. DUERO 2022,"38,50"
2003237,CORULLON 2022 D.O. BIERZO,"38,00"
2003238,ANAYON Garnacha 2019,"9,61"
2003239,LAS PIZARRAS FABLA 2022 CALATAYUD,"5,30"
200324,VERO CHARDONNAY 2024 SOMONTANO,"6,74"
2003240,DEHESA DE LA GRANJA (PESQUERA) 2020,"6,25"
2003241,"VIÑA ALBERDI CZA. 37,5 CL. 2020 RIOJA","6,72"
2003242,PINTIA 2020 D.O. TORO,"61,71"
2003243,ALION RESERVA 2020 D.O. RIB DUERO,"73,33"
2003244,MARQUES DE VIZHOJA 2024,"5,36"
2003245,BLECUA 2016 (AÑADA ESPECIAL),"60,51"
2003246,ALFONSO,"7,54"
2003247,BAG IN BOX COCHS 20L. TIRADOR,"67,92"
2003248,VIÑA AB 12 AÑOS AMONTILLADO,"10,20"
2003249,VINO MANZANILLA LA GUITA 0.75 L,"5,87"
200325,VERO GEWÜRZTRAMINER 2024 SOMONTANO,"8,94"
2003250,CERRO AÑON CRIANZA 2022 75cl,"5,39"
2003251,AÑARES CRIANZA 21 75cl,"4,34"
2003252,ONDARRE 7 PARCELAS 2022 DO RIOJA,"4,85"
2003253,EL RAYO TTO 2021 75cl DO RIOJA,"11,63"
2003254,ACANTUS BLANCO 2024 75cl,"2,24"
2003255,ACANTUS ROSADO 2024 75cl D.O. CASTILLA LM,"2,24"
2003256,ACANTUS TINTO 2024 75cl,"2,24"
2003257,SEÑORIO ONDARRE RVA 19 DO RIOJA,"6,54"
2003258,AÑARES CZA. MAGNUM 2021,"11,42"
2003259,AÑARES TERRANOVA VERDEJO 24 75cl,"4,68"
200326,VERO GRAN VOS RESERVA 2017 SOMONTANO,"14,09"
200327,VERO COLECCION MERLOT 2019 SOMONTANO,"8,10"
200328,VERO PINOT NOIR ROSADO 2024 SOMONTANO,"6,59"
200329,VERO ROSADO 2024 SOMONTANO,"4,00"
200340,VERO TINTO  ROBLE 2023 SOMONTANO,"4,00"
200341,VERO CRIANZA 2020 SOMONTANO 2020,"5,99"
200343,VERO CLARION D.O. SOMONTANO 2022,"13,17"
200346,BLECUA 2017 SOMONTANO,"60,51"
200347,VERO SECASTILLA 2019 SOMONTANO,"20,67"
200349,LA MIRANDA SECASTILLA TINTO 2021 SOMON.,"7,71"
200351,LA MIRANDA SECASTILLA BLANCO 2023 SOMON.,"7,71"
200352,VERO CZA. MAGNUM 2016 SOMONTANO,"12,19"
200353,LAMBRUSCO ROSADO,"3,41"
200354,MATEUS ROSE D.O. PORTUGAL,"4,21"
200355,SIDRA URBITARTE 75cL,"2,20"
200358,EMILIO MORO  D.O. RIBERA DEL DUERO 2022,"16,73"
200360,PROTOS CRIANZA D.O. RIBERA DUERO 2019,"12,35"
200364,TERRAI OVT TEMPRANILLO 2021,"2,41"
200365,TERRAI OVG GARNACHA 2021,"2,41"
200368,PAGO DE LOS CAPELLANES CZA. RIB. DUERO,"19,04"
200376,COTO DE HAYAS GARNACHA CENTENARIA 2022,"6,79"
200379,MARQUES DE SOMERA TTO. TEMPRA. (6)-R 23,"8,31"
200380,MARQUES DE  SOMERA BLANCO (6) 23,"8,31"
200381,MARQUES DE SOMERA ROSADO(6) 23,"8,31"
200383,VERO GRAN VOS MAGNUM RVA. 2014 SOMON. 2015,"31,30"
200384,BERONIA VERDEJO 2023 D.O RUEDA,"5,43"
200385,BORSAO SELEC. CAMPO DE BORJA,"3,50"
200390,PAGO CARRAOVEJAS 2022 RIB. DUERO,"31,26"
200392,PUERTA VIEJA RVA. 2014 RIOJA,"8,55"
200393,VIÑA ALBINA RVA. 2018 RIOJA,"8,12"
200396,VIORE ROSADO 2022 D.O. TORO,"3,83"
200397,VIORE TINTO 2019 D.O. TORO,"3,41"
200398,VIORE VERDEJO 2023 D.O RUEDA,"5,34"
200399,PREGON VERDEJO 2022 D.O. RUEDA,"3,16"
200400,BOQUERON TE PESQUE (100 UD) 1.4K-88098,"31,34"
200401,NAVAJAS LATA GRANDE 20/26,"15,99"
200402,CARDO GUTARRA 1800 GR,"6,67"
200403,ACEITU MANZ S/ANCHOA 201/220 LT2500 -83166,"19,05"
200404,ACEITUNA PERLA GIGANTE 160/200- 83146,"16,17"
200406,"ACEIT. RELLENA ANCH 1,4 K. 180-200 - 83118","5,64"
200407,ACEITUNAS ALIÑADAS 1/2 G CALAHORRA,"8,32"
200408,"ACEITUNA EL CORTIJO, 2,5 K-83145","16,33"
200410,YEMAS ESPARRAGO 9/12-88153,"2,33"
2004100,PIPARRA ACE OLI FCO370 - 83141,"2,69"
2004102,FABADA ASTURIANA LT415-88258,"1,62"
2004103,PIMIENTO PIQUI TIRAS FCO314-88159,"1,59"
2004106,SETAS REVUELTO ANFORA FCO-88147,"1,22"
2004110,COCIDO MADRILEÑO LT415,"1,71"
2004112,CODORNICES ESCAB 2PZ-88257,"5,53"
2004113,MENESTRA VERDURA FCO720 - 88173,"3,64"
200412,POTA SELECTA 6/8,"13,34"
2004121,CARDO FCO720 400 g. - 88080,"1,75"
2004124,JUDIA VERDE FCO720 - 88170,"0,95"
2004126,BERBERECHO LT63-88081,"4,34"
200413,ACEITUNA ANCH. RACION 150 GR. - 83123,"1,49"
2004130,ESPARRAGO GRUESO EX 17/24 LT - 88072,"5,84"
2004133,EXPOSITOR SOBRES SAL 300 UD.,"3,30"
2004135,NAVAJA 6/8 LT 120- 88276,"3,21"
2004146,CHIPIRON ACE RELL RO280-88274,"5,14"
2004147,ATUN ACE GIR BOLSA KG.-88295,"7,50"
2004155,"MAYONESA BOTE 3,6K-88700","9,32"
2004157,ANACARDO 40 GR (12)-11457,"8,96"
2004159,VENTRESCA ATUN ACE GIR LT 900-88298,"19,25"
2004160,GUINDILLA VIN FCO340-83153,"1,27"
2004161,ESPARRAGO GRUESO EX 6/8 LT-88281,"5,10"
2004165,BANDER. PIPARRA Y ANCHOA 25PZ-83173,"15,31"
2004166,BANDER. ANCHOA BOQUERON 30PZ-83067,"23,21"
2004172,PISTACHO IRAN KG.-07001,"18,36"
2004178,PEPINO VIN 10/20 GALON,"14,31"
2004179,ACEITU RACION CHUPADEDOS LT185 GR-83198,"1,80"
200418,CODESA EN ACEITE VEGETAL RO-550 (TROZOS),"14,33"
2004186,PIMIENTO PIQUI CON AOVE,"5,31"
2004188,VINAGRE DE JEREZ D.O. CUADRADO 100 ML.,"1,42"
2004189,FLOR DE SAL NEGRA 190 GR.,"4,14"
200419,CODESA EN ACEITE DE OLIVA (SERIE ORO),"12,97"
2004190,LA CHINATA AOVE Lata 500 ml 23,"6,84"
2004192,ARANDANOS ROJO ENTEROS KG. - 10067,"9,36"
2004193,LINDOR NEGRO 70% 2 KG. LINDT,"52,48"
2004194,LINDOR LECHE 2 KG. LINDT,"51,88"
2004195,LINDOR BLANCO 2 KG. LINDT,"52,48"
2004197,PRALINES DU CONFISEUR 250 GR. LINDT,"12,96"
2004198,SALCHICHON CAS CHAF. VACIO 300 G. MAIRAL 24,"4,85"
2004199,FUET EXTRA 160G MAIRAL 23,"2,02"
200420,LENTEJA LUENGO PARDINA B/5KG,"14,55"
2004200,BANDERILLAS PICANTES ENT. 445 GR.,"1,84"
2004204,PISTACHO 270 GR. (7) - 14063,"36,33"
200422,ACEITE OLIVA VIRGEN 5 L ALBELDA,"43,50"
2004221,MEJILLON ESCA 10/14 LTOL12 - 88273,"2,00"
2004222,BERBERECHO ART. 30/40 BAYMAR - 88359,"7,35"
2004227,GOMOLAS REGALIZ PICA 80GR (8) - 24016,"5,33"
2004228,BONITO ESCABECHE HOST. RO1800 - 88307,"22,75"
200423,FRITUS BIDON 10 L,"22,78"
2004230,PEPIN. RELL ATUN FCO 460 7/8PZ - 83064,"4,38"
2004233,"CUBO COCTEL CHIPY 1,3 KG. -06063","7,54"
2004238,REVUELTO GARRAFA 2 KG - 83137,"11,51"
200424,FRITUS BIDON 20 L,"43,26"
2004240,GUINDILLA VASCA MAESTROS 1700 G.,"11,06"
200426,ACEITE OLIVA VIRGEN 2 L  ALBELDA,"17,90"
2004262,PEPINILLO 80/100 FCO388,"1,88"
2004271,PACHARAN ORDOKI 70CL (25%),"8,58"
2004277,MEJILLON ESCAB 6/8  68 GR. - 88193,"2,59"
2004280,ATUN ACE GIR LT 650 G. - 88299,"7,35"
2004284,"PIPARRA ACE OLI LT 1,4 KG. - 83142","12,23"
2004293,MEJILLON ESCAB 20/30 330 GR. - 88073,"9,93"
2004295,MIEL DE FLORES 25 GR. (120),"31,39"
2004297,RR/50 CODESA ANCHOA SER. ORO,"3,36"
200430,MIEL SAN FCO. 500 GR.,"42,46"
2004305,COHETE MANCHEGUITA 16PZ (83236),"17,39"
2004309,COHETE DOBLE CECINA Y QUESO 20PZ (83235),"17,39"
200431,CONFITURA NARANJA AMARGA  HERO 25 GR (120UN),"26,16"
2004311,BOMBA VENTRESCA 16/17PZ (83232),"18,53"
2004317,ACEITE OLIVA ARBEQUINA 500 CC. ALBELDA,"6,43"
2004318,ESPARRAGO GRUESO EX 13/16 - 88280,"5,82"
2004319,ACEIT GORDAL RELL PEPINO 1.9KG-83072,"9,72"
200432,FRUTANEA MELOCOTON 20 GR (96 UD)-25005,"9,07"
2004321,CALLOS 415 GR. LT- 88314,"2,54"
2004322,ANCHOA ACE OLI 1/8 - 88252,"1,56"
2004323,NUTELLA MONODOSIS T15 (60UD)-62212,"13,63"
2004324,NUTELLA TARRO 25GR (64UD) -62211,"45,04"
2004327,"PATATA ""EL GALLO ROJO"" 2UNX500GR.-22097","6,98"
200433,FRUTANEA FRESA 20 GR (96 UD)-25006,"9,07"
200434,FRUTANEA CIRUELA 20 GR (96 UD)-25004,"9,07"
2004350,CONOS DE MAIZ 40GR 14UD-20094,"6,30"
2004351,CORTEZAS DE CERDO 30GR 14UD-20088,"6,30"
2004352,PATATA JAMON 40GR 14UD-22049,"6,30"
2004364,CONFITURA HERO FRESA 25G (120UN),"23,96"
2004365,CONFITURA HERO MELOCOTON 25 G (120UN),"24,00"
2004366,ACEITE FLOR DE GUARA 5 L.,"48,87"
2004367,FLOR DE GUARA ACEITE ALQUEZRANA 2 L.,"20,70"
2004368,CODESA ORO 1/6 LIN (7-10 FILETES),"5,17"
2004369,CODESA ORO L.H.-120 (10-15 FILETES),"9,82"
2004370,NAPOLITANA CHOCOLATE (4UN),"1,17"
2004372,CROISSANT BOLSA 210GR (7UN),"1,19"
2004373,LOTE COSTA ROSA 90GR 30UN,"17,06"
2004374,PAN DE LECHE DULCA (6UN),"1,19"
2004375,MEJILLON ECHE. RODOLFO 20-25,"10,44"
2004377,PATATA ACEITE OLIVA 35 GR. 14 UD.,"7,78"
2004378,COCTEL FIESTA 850GR (06624),"4,59"
2004380,"BANDERILLA PICANTE 1/2 GALON (1,85K/1K)","8,55"
2004381,ACEITE OLIVA VIRGEN EX COUPAGE 500CC,"7,70"
2004382,HUEVOS KINDER SORPRE. 36UD-61267,"38,00"
2004383,KINDER T-4 X 20UN FERRERO-61256,"22,38"
2004384,ALMENDRA FRITA 30 G. (12) - 11493,"8,96"
2004385,ACEIT. SABOR ANCHOA GARRAFA 2K-83127,"11,90"
2004386,CONFITURA CIRUELA HERO 25GR (120 UDS),"29,85"
2004387,CROISSANT RELL. DULCA (5 UD),"1,35"
2004388,CALAHORRA CHUPADEDOS 1/2 GALON,"8,06"
2004389,CALAHORRA PEPINO 10/20 GALON,"9,73"
2004390,"OLISPANIA LATA OLIVA RELL  160-200 1,5KG","6,24"
2004391,OLIVA SABOR ANCHOA 140/160 GALON,"12,68"
2004392,CALABAZA SAL EURO 12UN,"9,04"
200443,MAYONESA ASUA DOS 450 ML (12),"31,36"
200445,CONFIT MUSLOS (12 UD) CROQUANT,"38,92"
200447,ACEITE OLIVA VIRGEN EXTRA 1/2 SOMONT. 24,"6,70"
200451,ALMEJA RIA LT OL 120-88249,"3,34"
200455,ACEIT. MANCHEGA 2.5 KL - 83445,"17,88"
200456,ACE MANCHEGA RACION - 83446,"2,23"
200477,SALMUERA LIMPIA 30/40-88075,"30,06"
200488,FILETE ANCHOA MASTIL RO1000 88253,"23,08"
200493,"ACEITUNA ALIÑADA CHUPADEDOS 2,5 KG.-83441","18,43"
200494,ACEITUNA NEGRA ARRUGADA 1 KG.-83436,"5,71"
200495,PEPINO RELL. ATUN (18)-83443,"10,30"
200497,ALCACHOFA 12/16 FCO314 - 88078,"2,08"
200501,MONODOSIS TOMATE NATURAL (45UN) (25GR),"8,19"
200502,EXPOSITOR SAL BOLSITA 8GR (1000u) -66012,"5,95"
200503,AOVE MONODOSIS SOMONTANO 100x10ml.,"13,17"
200535,PIRINEOS TOSTADA (PALE)-002 (5.5% vol),"1,75"
200536,PIRINEOS RUBIA (BLOND)-001 (5.5% vol),"1,75"
200537,PIRINEOS PACK 6 - 018,"10,50"
200538,PIRINEOS TRIGO-003 (5% vol),"1,75"
200539,PIRINEOS NEGRA/STOUT-004 (5.5% vol),"1,75"
200540,PIRINEOS ROJA (RED)-005 (5% vol),"1,75"
200541,PIRINEOS ANETO RUBIA-032 (6% vol),"1,75"
200544,AMBAR LATA 33cl. 24UN,"12,88"
200545,MAHOU LATA (24),"15,58"
200546,FREE DAMM LEMON LATA,"22,57"
200547,DAURA DAMM SIN GLUTEN LATA 33CL,"20,50"
200548,AMBAR RADLER LATA 33 CL. 24UN.,"11,98"
200549,AMBAR CELIACOS LATA 33CL,"16,99"
200551,DAMM LEMON LATA 33CL 3.2%,"10,32"
200552,B LEMMON LATA 24 UND 705981,"14,46"
200553,SIN GLUTEN LATA SLEEK 33 CL 700183,"10,90"
200600,AJUSTE 10%,"3,01"
200601,AJUSTE 4%,"0,01"
200602,AJUSTE 21 %,"0,10"
203205,ENATE C.S. MERLOT MAGNUM,"11,22"
203206,SAN ROMAN CRIANZA 2020,"23,07"
2310165,TUBO GAS 10 KILOS GALICIA,"55,20"
2346,ALM TOS 042,"1,61"
2650/51,CAJA NAVIDAD_24 Tape/Fondo 2650/51-375X320X120,"3,54"
2666,CAJA 3 BOT ABIERTA BLACK_24,"1,43"
40,PANDILLA BAR,"0,76"
400096,EUROPALET PROPIO,"12,00"
548,MEDITERRANEA ART BAR,"0,76"
55,RUFFLES JAMON BAR,"0,76"
6146,MALETA 6146 NAVIDAD -24,"2,28"
647,DORITOS TEX BAR,"0,76"
697,PELOTAZOS BAR,"0,76"
700002,BARRIL 0.0 30L GALICIA,"125,69"
700004,BARRIL 0.0 20L GALICIA,"89,75"
700005,TOSTADA 0.0 BARRIL 20L,"100,06"
700010,GALICIA 0.0 33 CL,"35,26"
700015,GALICIA 0.0 20 CL,"29,08"
700016,GALICIA 0.0 TOSTADA 20 CL. (30),"30,08"
700051,GALICIA 0.0 NEGRA 25 CL. NR,"27,40"
700055,GALICIA 0.0 TOSTADA 33 CL.,"37,33"
700056,GALICIA 0.0 TOSTADA 25 CL. NR,"27,91"
700057,EG TOSTADA 0.0 LATA NP 33 CL.,"33,82"
700061,GALICIA 0.0 25 CL NO RET,"25,83"
700089,GALICIA 0.0 LATA 33 CL NOPACK 4x6,"31,89"
700117,GALICIA LATA BDJA PAPEL 33CL (24U),"29,33"
700118,GALICIA 50 CL LATA SLEEK,"36,79"
700127,EG NR 1X6 BOT 66CL,"19,99"
700144,GALICIA NR 33,"41,97"
700157,GALICIA 33 NR WRAP 1X24 33 CL.,"41,97"
700160,GALICIA SIN GLUTEN RETORN. 33 CL.,"30,97"
700162,GALICIA SIN GLUTEN NR (TIENDA 25CL 4x6),"25,71"
700198,GALICIA LATA 4X6 NOPACK 33CL,"29,33"
700199,GALICIA LATA 25 CL MINI,"20,60"
700200,GALICIA TANQUE LITRO,"3,99"
700201,GALICIA BARRIL 50 L,"182,05"
700202,GALICIA BARRIL 30 L,"119,20"
700204,GALICIA NR 20 CL MINI,"23,22"
700210,GALICIA 33 CL RET,"30,53"
700215,GALICIA 20 CL RET,"22,86"
700261,GALICIA NR 25 CL,"26,22"
700310,1906 RETORNABLE 33 CL,"33,74"
700328,1906 NOPACK 4x6 LATA 33CL,"38,15"
700382,1906 33 CL NO RETORNABLE,"43,31"
700440,LA EST. DE GALICIA BNR 33 4X6,"40,96"
